name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
40″ Long Handforged Oval 6 Light Chandelier | 151539,"The ultimate in lighting elegance & distinction. Exquisite contours and a timeless eclectic design underscore this stylish chandelier. 6 Ivory faux candlelights crowned with Black Faille Shades are perched on bobeches with Hand-Forged Iron Scrollwork in an Antique Iron Gate finish. 2 Downlights deliver functional illumination on counters and tables. Hooks suspend fine cookware and accessories over islands in kitchens. Overall height ranges from 19 to 66 inches as chain length can be easily adjusted in the field. Diffuser colors, metal finishes and fixture sizes can be customized. UL and cUL listed for dry and damp locations however we do not recommend installing in spaces that experience a large amount of moisture due to fabric shades.",https://2ndave.com/product/40-long-handforged-oval-6-light-chandelier-151539/,https://2ndave.com/wp-content/uploads/2022/12/151539.jpg,1261
40″ Long Loxley 18 Light Oblong Chandelier | 242984,"Blending an elegant style with a classic distinguished look. Loxley is custom crafted with 18 Crème Carrare Cylindres on an oblong frame which is featured in a Timeless Bronze finish. The fixture is ideal for illuminating dining tables, conference tables, kitchen islands and counters. The overall height ranges from 32 to 97 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting needs. The Loxley Oblong Chandelier is featured in our American made, American designed, handcrafted Contemporary Rustic Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40-long-loxley-18-light-oblong-chandelier-242984/,https://2ndave.com/wp-content/uploads/2022/12/242984.jpg,1261
40″ Wide Anillo Halo Pendant | 225704,"A modern sophisticated pendant featuring a spectral halo of ambient light that creates a stunning visual effect and breathtaking drama. Eliminating the power cord, our exclusive proprietary suspension system is engineered with low voltage spacecraft cables for balance, precision and a clean aesthetic. The Copper Metallic finished ring reveals a Statuario Idalight diffuser. Integral LEDs offer dimmability, energy savings and long life. Overall height of this pendant ranges from 21 to 72 inches as the cable length can be easily adjusted in the field. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs.",https://2ndave.com/product/40-wide-anillo-halo-pendant-225704/,https://2ndave.com/wp-content/uploads/2022/12/225704.jpg,1261
40″ Wide Antonia 8 Light Chandelier | 178081,"Elegant styling and luxurious charm are reflected in the faceted crystal charms, scrolled arms, Acanthus leaves and the rich French Bronze finished hardware featured in Antonia. This sumptuous chandelier embraces eight Amber faux candlelights, which are perched on floral bobeches. This chandelier features quality materials and hand detailed American craftsmanship perfected by years of time-honored artistry, passed down from generations of skilled artisans. Custom sizes, styles, colors and dimmable energy efficient lamping options such as LED are available. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40-wide-antonia-8-light-chandelier-178081/,https://2ndave.com/wp-content/uploads/2022/12/178081.jpg,1261
40″ Wide Antonia 8 Light Chandelier | 241448,"Exquisite styling and luxurious charm are reflected in the Antonia 8 Light Chandelier, adorned with 8 Complementary faux candlelights perched on floral bobeches. The decorative accents and Hand-forged Iron scrolled arms are offered in a French Bronze finish and enhanced with Crystal droplet accents. The fixture features quality materials and hand-detailed American craftsmanship perfected by years of time-honored artistry passed down from generations of highly skilled artisans. Overall height ranges from 55 to 109 inches as the chain adjusts easily in the field. The Antonia Chandelier is included in our American-made, American-designed, handmade Traditional Lighting Collection and manufactured in Yorkville, New York. UL & cUL listed for dry and damp locations.",https://2ndave.com/product/40-wide-antonia-8-light-chandelier-241448/,https://2ndave.com/wp-content/uploads/2022/12/241448.jpg,1261
40″ Wide Bola Cascading Pendant | 189714,The material is Steel and Glass. The finish is Bronze. The glass is White.,https://2ndave.com/product/40-wide-bola-cascading-pendant-189714/,https://2ndave.com/wp-content/uploads/2022/12/189714.jpg,1261
40″ Wide Bola Matrix Chandelier | 210833,"A cool contemporary look. 10 Cascading Clear Glass orbs are enhanced with a Champagne Metallic finish and custom configurable to make a stunning design statement. Ideal for lighting lobbies, entryways and other large spaces in residential, hospitality and commercial settings. Handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40-wide-bola-matrix-chandelier-210833/,https://2ndave.com/wp-content/uploads/2022/12/210833.jpg,1261
40″ Wide Cilindro Textrene Two Tier Pendant | 200419,"The material is Steel, Textrene and Idalight. The finish is Gold Metallic and White. The shades are Soft Glow Textrene and Eggshell Textrene. The bottom diffuser is Statuario Idalight.",https://2ndave.com/product/40-wide-cilindro-textrene-two-tier-pendant-200419/,https://2ndave.com/wp-content/uploads/2022/12/200419.jpg,1261
40″ Wide Cilindro Ventura Pendant | 234349,"American hand craftsmanship creates the beauty of fine lighting with this luxurious pendant. The Cilindro Ventura features a hand finished Oil Rubbed Bronze ring that embraces a stunning Beige Textrene shade with a Whitestone Idalight bottom diffuser. Overall height ranges from 30 to 60 inches as the chain can be easily adjusted in the field. Made to order in our 180,000 sq ft US manufacturing facility in Yorkville, NY. Customize shade colors, metal finishes and fixture sizes to your taste. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/40-wide-cilindro-ventura-pendant-234349/,https://2ndave.com/wp-content/uploads/2022/12/234349.jpg,1261
40″ Wide Ciranda Pendant | 121228,no description available.,https://2ndave.com/product/40-wide-ciranda-pendant-121228/,https://2ndave.com/wp-content/uploads/2022/12/121228.jpg,1261
40″ Wide Croix 12 Light Chandelier | 179474,"Grand scale and dramatic styling are combined for a truly stunning look. The Croix Chandelier features 12 round Cream Textrene shades which are trimmed and pleated for a stunning look. The HandForged Iron scrollwork, frame, and hardware are offered in a Blackened Pewter finish. The overall height of this chandelier ranges from 42 to 162 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Custom options available. UL and cUL listed for dry and damp locations, however, we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/40-wide-croix-12-light-chandelier-179474-2/,https://2ndave.com/wp-content/uploads/2022/12/179474.jpg,1261
40″ Wide Cronos Inverted Pendant | 120453,"A unique contemporary pendant for today’s residential, hospitality and commercial interiors. Cronos features a stunning Amber Quartz Idalight diffuser crowned with a circular balustrade. The frame and hardware are featured in a Chestnut finish. The pendant delivers beautiful ambient illumination with 5 Customer Supplied PL 26-watt fluorescent lamps. Individually handcrafted in our Yorkville, New York by highly skilled artisans, this chandelier is available in custom sizes, finishes and designs as well as dimmable energy efficient lamping options such as LED. The fixture, which is nearly 40 inches wide, is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40-wide-cronos-inverted-pendant-120453/,https://2ndave.com/wp-content/uploads/2022/12/120453.jpg,1261
40″ Wide Crowne Flushmount | 138650,no description available.,https://2ndave.com/product/40-wide-crowne-flushmount-138650/,https://2ndave.com/wp-content/uploads/2022/12/138650.jpg,1261
40″ Wide Cyclone 20 Light Chandelier | 205191,"The bold, eye-catching Cyclone chandelier simulates whirling winds of energy and gyration with twisting metal that is accentuated with 20 delicately placed lighted beacons to help you weather the storm. The winding mass of steel surrounds a sturdy post in an Oxide Bronze finish. Make an impressive design statement in lobbies, conference rooms, entryways and other spaces. Overall height ranges from 93 to 152 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Fixture designs, metal finishes and chandelier sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40-wide-cyclone-20-light-chandelier-205191/,https://2ndave.com/wp-content/uploads/2022/12/205191.jpg,1261
40″ Wide Dekko Pendant | 138478,"A mesmerizing Art Deco design comes to light with the Dekko Pendant. Rows of stylized Orbs across the Handpainted Divinity Ivory Linen Idalight shade are complemented with Graphite Pewter finished hardware. The shade is enhanced with a Statuario Idalight bottom diffuser. Beautiful ambient illumination is provided by 8 Customer supplied, Medium base 20-watt LED lamps. Handcrafted in the USA, this pendant is offered in custom sizes, finishes and styles, as well as dimmable lamping options. The 40-inch wide pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40-wide-dekko-pendant-138478/,https://2ndave.com/wp-content/uploads/2022/12/138478.jpg,1261
40″ Wide Dekko Pendant | 243255,"A mesmerizing Art Deco design comes to light with the Dekko Pendant. Rows of stylized Orbs across the Crystal Rainfall Idalight shade are complemented with Horizon White finished hardware. The Dekko Pendant is featured in our American designed, handmade Art Deco Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40-wide-dekko-pendant-243255/,https://2ndave.com/wp-content/uploads/2022/12/243255.jpg,1261
40″ Wide Espe Semi-Flushmount | 198073,"The material is Steel, Brass and Idalight. The finish is Dark Burnished Antique Copper. The acrylic diffuser is Creme Carrare Idalight.",https://2ndave.com/product/40-wide-espe-semi-flushmount-198073/,https://2ndave.com/wp-content/uploads/2022/12/198073.jpg,1261
40″ Wide Euri Tanta Pouring 3 LT Cascading Pendant | 147927,"Cool and dramatically contemporary pendants crafted of mouth blown Clear Glass from Italy and complemented with hardware in a Vintage Copper finish. Minimalist design reveals exposed light source from within. The collection was named “”””Best of 2013″””” by enLIGHTenment Magazine. Custom configurations, sizes and styles. Perfect for any space including residences, offices, hospitality, retail, automobile showrooms, healthcare facilities, government buildings, and other commercial applications. Crafted in our Yorkville, NY manufacturing facilities.",https://2ndave.com/product/40-wide-euri-tanta-pouring-3-lt-cascading-pendant-147927/,https://2ndave.com/wp-content/uploads/2022/12/147927.jpg,1261
40″ Wide Grace 10 Light Two Tier Chandelier | 224136,"An elaborate, elegant chandelier design comes to light with sparkle and glamour. Beautiful ambient lighting emanates from 10 Complementary faux candlelights perched on fanciful bobeches. A matching, decorative customer-supplied downlight offers direct illumination from this lovely fixture. The chandelier is enhanced with Hand-Forged Iron Scrollwork in a Timeless Bronze finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade styles, metal finishes and pendant sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40-wide-grace-10-light-two-tier-chandelier-224136/,https://2ndave.com/wp-content/uploads/2022/12/224136.jpg,1261
40″ Wide Grace 10 Light Two Tier Chandelier | 224138,"The Grace Chandelier received the 2020 Platinum ADEX Award for Architectural and Design Excellence. This elegant chandelier design comes to light with glamour. Beautiful ambient lighting emanates from 10 Complementary faux candlelights crowned with Natural Linen Shades. Shades are complemented with a Timeless Bronze finish. A matching downlight supplied by the customer offers direct illumination. Overall height ranges from 40 to 111 inches as chain length can be easily adjusted in the field. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/40-wide-grace-10-light-two-tier-chandelier-224138/,https://2ndave.com/wp-content/uploads/2022/12/224138.jpg,1261
40″ Wide Hickory Treasures Pendant | 145991,"Like a fine piece of furniture, sculpted pendants capture a warm feeling of relaxation and serenity that will enhance Modern Living. The crystal baguettes are like the morning sun shining through drops of dew hanging from a blade of grass. The rings are as if from trees, shaped by years of growing with the north winds pushing gently at their spine. Crafted by the hands of . Prismatic crystal baguettes illuminate with state of the art LED technology for ambient lighting, energy savings and minimal maintenance. Custom styles and colors available. Handmade at the foothills of New York’s Adirondack Mountains",https://2ndave.com/product/40-wide-hickory-treasures-pendant-145991/,https://2ndave.com/wp-content/uploads/2022/12/145991.jpg,1261
40″ Wide Lucerne 8 Light Chandelier | 204918,"A luxurious elegant design defines Lucerne. The stunning lighting fixtures features magnificent scrolled arms in a Transparent Gold finish adorned with Faceted Crystal beads for a signature statement. In addition, Crystal pendalogs and beads are draped fr the arms. Eight faux candlelights in a complementary finish deliver beautiful ambient lighting. The overall height of this pendant ranges from 45 to 81 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom options include special sizes and finishes. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40-wide-lucerne-8-light-chandelier-204918/,https://2ndave.com/wp-content/uploads/2022/12/204918.jpg,1261
40″ Wide Sadie Inverted Pendant | 202144,The material is Steel and Idalight. The finish is Bronze. The acrylic diffuser is Whitestone Idalight.,https://2ndave.com/product/40-wide-sadie-inverted-pendant-202144/,https://2ndave.com/wp-content/uploads/2022/12/202144.jpg,1261
40″ Wide Stag 8 Light Chandelier | 234729,The material is Steel. The finish is Timeless Bronze.,https://2ndave.com/product/40-wide-stag-8-light-chandelier-234729/,https://2ndave.com/wp-content/uploads/2022/12/234729.jpg,1261
40″ Wide Walden Pine 14 Light Two Tier Chandelier | 133303,"Create your sanctuary with the Walden Pine chandelier. This natural beauty reflects an American woodland theme with all of its splendor. 14 Ivory faux candlelights are perched on bobeches and deliver beautiful ambient illumination. Two dramatic stands of Tall Pine trees in a Burnished Antique Copper finish highlight Amber Quartz Idalight diffusers. The overall height ranges from 78 to 221 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Candlelight colors, metal finishes and pendant sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40-wide-walden-pine-14-light-two-tier-chandelier-133303/,https://2ndave.com/wp-content/uploads/2022/12/133303.jpg,1261
40″ Wide Warren Chandelier | 231117,"The material is Steel, Crystal, and Glass. The finish is Sparkle Silver, Matte Brass, and Polished Stainless Steel. The diffuser is Clear Granite textured Glass. The Crystal Flowers were supplied by the customer.",https://2ndave.com/product/40-wide-warren-chandelier-231117/,https://2ndave.com/wp-content/uploads/2022/12/231117.jpg,1261
40″L Affinity Oblong Pendant | 181090,"Affinity is a finely executed, minimalist design featuring a Clear Frosted Glass Lens within a sleek, custom frame. This linear fixture is enhanced with a straight line frame and hardware featured in a Timeless Bronze finish and perfect for illuminating conference rooms, islands, reception areas and other spaces. Created in our 180,000 square foot manufacturing facility in Yorkville, New York, this pendant offers hand detailed American craftsmanship perfected by years of time honored artistry, passed down from generations of skilled artisans. Custom sizes, designs, and colors are available, as well as dimmable, energy efficient options including LED. This 40-inch long fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40l-affinity-oblong-pendant-181090/,https://2ndave.com/wp-content/uploads/2022/12/181090.jpg,1261
40″L Handforged Oval 6 LT Chandelier | 141763,"The ultimate in lighting elegance and distinction. Exquisite contours and a timeless eclectic design underscore this stylish oval chandelier. Six Ivory faux candlelights are crowned with Beige Textrene shades and perched on bobeches with Hand-Forged scrolled accents that are featured in Rustic Iron. The chandelier can illuminate counters and tables. The overall height ranges from 29 to 32 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40l-handforged-oval-6-lt-chandelier-141763/,https://2ndave.com/wp-content/uploads/2022/12/141763.jpg,1261
40″L Zamora 2 LT Island Pendant | 141154,no description available.,https://2ndave.com/product/40l-zamora-2-lt-island-pendant-141154/,https://2ndave.com/wp-content/uploads/2022/12/141154.jpg,1261
40″W Antique Gothic 4 LT Chandelier | 183579,"Renowned for pointed spires, bold buttresses, and detailed tracery, Gothic styling comes to light with this Reproduction Chandelier which replicates an original found in cathedrals and castles built in the Middle Ages. This Gothic Revival fixture speaks to these classic architectural elements and integrates them into a distinctive motif with Hand-Forged Iron accents and hardware. 3 Round lanterns with Clear Granite Glass provide beautiful ambient lighting. Custom crafted in Yorkville, New York by highly skilled artisans, this fixture is available in custom finishes, sizes and colors, as well as dimmable energy efficient lamping options such as LED. The chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40w-antique-gothic-4-lt-chandelier-183579-2/,https://2ndave.com/wp-content/uploads/2022/12/183579.jpg,1261
40″W Bola Plush 9 LT Cascading Pendant | 154828,"Bold, eye-catching appeal integrates retro modernism with luxurious elegance. This innovative pendant features an array of sphere-shaped, Custom Smoke Idalight diffusers that appear to be floating in air. The orbs are juxtaposed at various heights from a Crimson Tufted Velvet canopy, which is accented with Gold Fabric wrapped buttons. This fixture, which is handcrafted by the highly skilled hands of artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, is ideal for restaurants, hotels, resorts, boutiques, lounges and luxury homes. Custom colors, styles and sizes are available, as well as dimmable, energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40w-bola-plush-9-lt-cascading-pendant-154828/,https://2ndave.com/wp-content/uploads/2022/12/154828.jpg,1261
40″W French Baroque 16 LT Chandelier | 120332,"Graceful elegance and luxurious opulence converge in this illuminated work of art. The sophisticated French Baroque design features an impressive, elaborate chandelier that comes to light with cascades of sparkle and glamour. 16 Hurricane Glass Shades revealing delicate Amber faux candlelights are complemented with brilliant Crystal Pendalogues and Crystal Orb-shaped finial, nature-inspired Acanthus leaf accents, and sturdy hardwarefeatured in a stunning Pompeii Gold finish. This lovely fixture is handcrafted in the time-honored tradition by expert artisans in our facility in Yorkville, New York. Custom sizes, styles, colors and dimmable energy efficient lamping options such as LED are available. The impressive 36-inch wide chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40w-french-baroque-16-lt-chandelier-120332/,https://2ndave.com/wp-content/uploads/2022/12/120332.jpg,1261
40″W Kingston 8 LT Chandel-Air | 167137,fan-tastidecoratinidecombininaolworlloowitmodertechnologythidual-functiolighting/fainnovatiofeaturehandsomruggeframwitmatchinfaanmatchinhardwarfeatureihandsomBlacfinishAdornewiteighfauAmbecandlelightfodecorativilluminationthifixturihandcrafteiYorkvilleNeYorb rtisansIsummerthfapushedowwindchilthacirculatetkeethspaccooancomfortableIwinterthfaireversetpulthrooaiutowardthceilinanforcthwaraibacdowancirculattcreatwarmthCustosizesstyleancolorsaweladimmablenergefficienlampinoptionsarofferedUancUlisted.,https://2ndave.com/product/40w-kingston-8-lt-chandel-air-167137/,https://2ndave.com/wp-content/uploads/2022/12/167137.jpg,1261
40″W Lucerne 8 LT Chandelier | 137323,"Perfectly fitting to enlighten the most stylish of design dignitaries or grace breathtaking castles of the world, the exquisite Lucerne chandelier radiates with Hand-cut, Hand-Polished Czechoslovakian Crystal which is internationally recognized for superlative quality, meticulous craftsmanship and luxurious beauty. The gracious, undulating decorative accents, and frame embody a hand-applied Antique Iron Ore finish to match the 8 stunning faux candlelights. Custom crafted by expert artisans in the Upstate New York manufacturing facility, this shimmering, upscale chandelier is available with custom options. The 40-inch wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/40w-lucerne-8-lt-chandelier-137323/,https://2ndave.com/wp-content/uploads/2022/12/137323.jpg,1261
40″W Samara Flushmount | 158637,"Samara is a modernist design incorporating advanced lighting technology. Making a unique, extraordinary design statement for any residential or commercial setting, this ceiling fixture reveals an array of Delmonico Bronze finished tube arms, revealing Integral LEDs. Energy saving LEDs deliver maximum energy savings, reduced maintenance and a long life span. Custom sizes, styles, colors and lamping options are available. Dimmable lamping options are available. The 40-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40w-samara-flushmount-158637/,https://2ndave.com/wp-content/uploads/2022/12/158637.jpg,1261
40″W Sienna 8 LT Chandelier | 145951,"Designed as an elegant statement centerpiece for any room, this Sienna chandelier features 8 Amber faux candlelights crowned with Faux Elephant Hide Textrene shades that are perched on bobeches with scrolled accents. This lovely fixture features a decorative hub and luxurious hardware in a French Bronze finish. Quality materials and hand detailed American craftsmanship are perfected by years of time honored artistry, passed down from generations of prolific artisans. Handcrafted by our artisans in the USA, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. Sienna is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40w-sienna-8-lt-chandelier-145951/,https://2ndave.com/wp-content/uploads/2022/12/145951.jpg,1261
40″W Stag 8 LT Chandelier | 119967,"Stunning Deer head medallions accent this nature inspired rustic chandelier. Eight Ivory faux candlelights provide beautiful ambient illumination. The Stag Chandelier is enhanced with a Timeless Bronze finish. The overall height ranges from 45 to 161 inches as the decorative suspension rod length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Candlelight colors, metal finishes and fixture sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/40w-stag-8-lt-chandelier-119967/,https://2ndave.com/wp-content/uploads/2022/12/119967.jpg,1261
41″ Long Desert Arrow Vanity Light | 120191,"Accentuated with 4 Arrowhead shaped diffusers, this striking wall sconce will enhance your interior space with welcoming illumination and a dramatic profile. The Amber Mica shades are complemented with a long arrow-shaped accent, frame and hardware featured in a handsome Rusty Nail finish. This eye-catching sconce can also be used a vanity light in a fine bath. Custom crafted in the USA, this wall fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options. The 41-inch long sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/41-long-desert-arrow-vanity-light-120191/,https://2ndave.com/wp-content/uploads/2022/12/120191.jpg,1261
41″ Long Kitzi Tapered Oblong Pendant | 219935,"A sophisticated architecturally styled fixture is designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking fixture which is highlighted with a solid structure. Beautiful ambient illumination is projected by five White faux candlelights. The solid constructed hardware is featured in a Flat Black finish. Ideal for illumination over islands, counters, bars and tables. Overall height ranges from 24 to 95 inches as chain length adjusts easily in the field. Handmade by highly skilled artisans in our 180,000 sq ft manufacturing facility in Yorkville, New York. Lens materials & metal finishes can be customized to your requirements. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/41-long-kitzi-tapered-oblong-pendant-219935/,https://2ndave.com/wp-content/uploads/2022/12/219935.jpg,1261
41″ Wide Albach 18 Light Chandelier | 231139,"Luxurious elegance comes to light with this extraordinary chandelier. The stunning fixture features a Crystal Chrome profile adorned with garlands dripping of Crystal Beads and Faceted Crystal Accents. Eighteen complementary faux candlelights on decorative glass bobeches are embraced by gracefully curved arms and provide beautiful ambient illumination. The lovely Albach 18 Light Chandelier is included in our American designed, handcrafted Crystal Lighting Collection. UL and cUL listed for dry and damp locations. Please call for cost and availability.",https://2ndave.com/product/41-wide-albach-18-light-chandelier-231139/,https://2ndave.com/wp-content/uploads/2022/12/231139.jpg,1261
41″ Wide Alva 2 Light Vanity | 256727,"A classic styled wall sconce and vanity light featuring 2 Edison-styled LED globe lamps that deliver brilliant illumination. The fixture is hand finished in Gloss White to complement most spaces and fine baths. The Alva 2 Light Vanity is included in our American-made, American-designed, handmade Modern Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/41-wide-alva-2-light-vanity-256727/,https://2ndave.com/wp-content/uploads/2023/03/256727.jpg,1261
41″ Wide Alva Kavel Chandelier | 183551,"A dramatic combination of rustic lighting and French country style. Rugged Sparkle Silver arms embrace six rolling pins while six Edison-style lamps provide ambient illumination. The Alva Kavel Chandelier is included in our American-made, American-designed, handmade Farmhouse Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/41-wide-alva-kavel-chandelier-183551/,https://2ndave.com/wp-content/uploads/2022/12/183551.jpg,1261
41″ Wide Marquee Pendant | 184727,"Add drama and sophistication paired with distinctive lighting and quality. Marquee is a unique pendant featuring Crystal Idalight that is complemented with trim and hardware offered in a Nickel powdercoat finish. Handmade in the USA, this pendant is offered in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/41-wide-marquee-pendant-184727/,https://2ndave.com/wp-content/uploads/2022/12/184727.jpg,1261
41″L Ice Cube 8 LT Oblong Chandelier | 151139,"Cool as ice. An exciting contemporary design frozen in time for all to see. Clear Seeded glass diffusers transparent with an elegant faux candlelight illuminated in each. Hardware includes the canopy and supports finished in Timeless Bronze. Handcrafted by expert artisans in our 180,000 square manufacturing facility in Yorkville, New York. Available in custom sizes, styles and colors. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/41l-ice-cube-8-lt-oblong-chandelier-151139/,https://2ndave.com/wp-content/uploads/2022/12/151139.jpg,1261
411″ Long Grand Illumina Bola Oblong Chandelier | 175773,"Milky orbs glint with glow among a labyrinth of downlight functionality as this ebulliently bespoke 34′ chandelier emerges from a creative canvas articulating drama & youthful urban sensibility. Rendering a refined organic abstract for a highly polished look & signature eclectic aesthetic, Grand Illumina yields a convergence of art & ingenuity for artists & aesthetes. This clear distillation of a thoughtful sculptural continuum reflects edginess, exuding layered elegance imbued by ethereal funky couture. An arresting modern mix of glass & steel conveys a cross-disciplinary culture of mid-century modern design, employing quintessential panache & pattern-centric punch, capturing architectural spirit with idiosyncratic splendor & grandeur. Featured in the William Vale Hotel in Brooklyn, NY.",https://2ndave.com/product/411-long-grand-illumina-bola-oblong-chandelier-175773/,https://2ndave.com/wp-content/uploads/2022/12/175773.jpg,1261
42.5″ Wide Renaissance Inverted Pendant | 120442,"A luxurious elegant ceiling pendant designed for residential, hospitality and commercial applications, the Renaissance features a stunning sophisticated look with a Fleshtone Idalight bowl-shaped shade. The inverted shade is complemented with Acanthus leaf accents and intricate scrollwork, as well as Crystal Pendalogs and an Orb finial. The Hand-forged Iron hardware, frame, and accents are featured in a Corinth finish. Handcrafted in our 180,000 square foot manufacturing facility in the USA, this lovely fixture is available in custom sizes, styles, finishes and dimmable energy efficient lamping options such as LED. The 42.5-inch wide pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-5-wide-renaissance-inverted-pendant-120442/,https://2ndave.com/wp-content/uploads/2022/12/120442CAT.jpg,1261
42.5″L Quadrato Lounge Oblong Pendant | 130985,"A sleek architectural structure, this pendant is designed with a luxurious Beige colored Textrene shade trimmed in a Oil Rubbed Bronze finished steel border, which matches the hardware. The oblong fixture, enhanced with a White Idalight bottom diffuser, is ideal for illuminating a billiard table, island, counter, bar or other spaces. Custom sizes, styles and finishes are available, as well as dimmable energy efficient lamping options. Quadrato is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-5l-quadrato-lounge-oblong-pendant-130985/,https://2ndave.com/wp-content/uploads/2022/12/130985.jpg,1261
42.5″L Revival Deco Oblong Pot Rack | 121343,"A handsome lighted pot rack design. This alluring ceiling fixture with oval-shaped repeat motifs and a curved shape is reminiscent of the Art Deco era. Revival Deco is highlighted with a Mahogany Bronze finished frame with hooks to display fine cookware or accessories for easy access in kitchens. Six customer-supplied G5 Bi-pin T4 Halogen downlights deliver functional lighting on surfaces below. The lighted pot rack includes Premium Chain with Hand-Forged Links. Chain length of 21″” to 88″” is easily adjusted upon request at our Yorkville, NY factory. Lamping styles, metal finishes and fixture sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-5l-revival-deco-oblong-pot-rack-121343/,https://2ndave.com/wp-content/uploads/2022/12/121343.jpg,1261
42.5″L Revival Deco Oblong Pot Rack | 148249,"A handsome lighted pot rack design. This alluring ceiling fixture with oval-shaped repeat motifs and a curved shape is reminiscent of the Art Deco era. Revival Deco is highlighted with a Mahogany Bronze finished frame with hooks to display fine cookware or accessories for easy access in kitchens. Six customer-supplied G5 Bi-pin T4 Halogen downlights deliver functional lighting on surfaces below. Overall height ranges from 20 to 82 inches as the chain length can be easily adjusted in the field to accommodate your specific application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Lamping styles, metal finishes and fixture sizes can be customized. UL and cUL listed for dry and damp locations. (Cookware not included)",https://2ndave.com/product/42-5l-revival-deco-oblong-pot-rack-148249/,https://2ndave.com/wp-content/uploads/2022/12/148249.jpg,1261
